"No","Category","CategoryOfSequences_E","FXY1","Title_E","SubTitle_E","FXY2","ElementName_E","ExistingElementName_E","Note_E","Status"
606,"02","Meteorological sequences common to surface data","302054","(Ship ""instantaneous"" data)",,"302034","Precipitation past 24 hours","Precipitation past 24 hours",,"Operational"
607,"02","Meteorological sequences common to surface data","302054","(Ship ""instantaneous"" data)",,"007032","Height of sensor above local ground (or deck of marine platform)","Height of sensor above marine deck platform (set to missing to cancel the previous value)",,"Operational"
608,"02","Meteorological sequences common to surface data","302054","(Ship ""instantaneous"" data)",,"302004","General cloud information","Cloud data",,"Operational"
609,"02","Meteorological sequences common to surface data","302054","(Ship ""instantaneous"" data)",,"101000","Replication descriptor","Delayed replication of 1 descriptor",,"Operational"
610,"02","Meteorological sequences common to surface data","302054","(Ship ""instantaneous"" data)",,"031001","Delayed descriptor replication factor","Delayed descriptor replication factor",,"Operational"
611,"02","Meteorological sequences common to surface data","302054","(Ship ""instantaneous"" data)",,"302005",,"Cloud data",,"Operational"
612,"02","Meteorological sequences common to surface data","302055","(Icing and ice)",,"020031","Ice deposit (thickness)","Ice deposit (thickness)",,"Operational"
613,"02","Meteorological sequences common to surface data","302055","(Icing and ice)",,"020032","Rate of ice accretion","Rate of ice accretion",,"Operational"
614,"02","Meteorological sequences common to surface data","302055","(Icing and ice)",,"020033","Cause of ice accretion","Cause of ice accretion",,"Operational"
615,"02","Meteorological sequences common to surface data","302055","(Icing and ice)",,"020034","Sea ice concentration","Sea ice concentration",,"Operational"
616,"02","Meteorological sequences common to surface data","302055","(Icing and ice)",,"020035","Amount and type of ice","Amount and type of ice",,"Operational"
617,"02","Meteorological sequences common to surface data","302055","(Icing and ice)",,"020036","Ice situation","Ice situation",,"Operational"
618,"02","Meteorological sequences common to surface data","302055","(Icing and ice)",,"020037","Ice development","Ice development",,"Operational"
619,"02","Meteorological sequences common to surface data","302055","(Icing and ice)",,"020038","Bearing of ice edge","Bearing of ice edge",,"Operational"
620,"02","Meteorological sequences common to surface data","302056","(Sea/water temperature)",,"002038","Method of water temperature and/or salinity measurement","Method of sea/water temperature measurement",,"Operational"
621,"02","Meteorological sequences common to surface data","302056","(Sea/water temperature)",,"007063","Depth below sea/water surface (cm)","Depth below sea/water surface (for sea surface temperature measurement)",,"Operational"
622,"02","Meteorological sequences common to surface data","302056","(Sea/water temperature)",,"022043","Sea/water temperature","Sea/water temperature",,"Operational"
623,"02","Meteorological sequences common to surface data","302056","(Sea/water temperature)",,"007063","Depth below sea/water surface (cm)","Depth below sea/water surface (set to missing to cancel the previous value)",,"Operational"
624,"02","Meteorological sequences common to surface data","302057","(Ship marine data)",,"302056","Sea/water temperature","Sea surface temperature, method of measurement, and depth below sea surface",,"Operational"
625,"02","Meteorological sequences common to surface data","302057","(Ship marine data)",,"302021",,"Waves data",,"Operational"
626,"02","Meteorological sequences common to surface data","302057","(Ship marine data)",,"302024",,"Wind waves data",,"Operational"
627,"02","Meteorological sequences common to surface data","302058","(Ship extreme temperature data)",,"007032","Height of sensor above local ground (or deck of marine platform)","Height of sensor above marine deck platform (for temperature measurement)",,"Operational"
628,"02","Meteorological sequences common to surface data","302058","(Ship extreme temperature data)",,"007033","Height of sensor above water surface","Height of sensor above water surface (for temperature measurement)",,"Operational"
629,"02","Meteorological sequences common to surface data","302058","(Ship extreme temperature data)",,"004024","Time period or displacement","Time period or displacement",,"Operational"
630,"02","Meteorological sequences common to surface data","302058","(Ship extreme temperature data)",,"004024","Time period or displacement","Time period or displacement","(see Notes 1 and 2)#BUFR_16_0_0_TableD.doc#B_Cat02","Operational"
631,"02","Meteorological sequences common to surface data","302058","(Ship extreme temperature data)",,"012111","Maximum temperature, at height and over period specified","Maximum temperature (scale 2) at height and over period specified",,"Operational"
632,"02","Meteorological sequences common to surface data","302058","(Ship extreme temperature data)",,"004024","Time period or displacement","Time period or displacement",,"Operational"
633,"02","Meteorological sequences common to surface data","302058","(Ship extreme temperature data)",,"004024","Time period or displacement","Time period or displacement","(see Note 2)#BUFR_16_0_0_TableD.doc#B_Cat02","Operational"
634,"02","Meteorological sequences common to surface data","302058","(Ship extreme temperature data)",,"012112","Minimum temperature, at height and over period specified","Minimum temperature (scale 2) at height and over period specified",,"Operational"
635,"02","Meteorological sequences common to surface data","302059","(Ship wind data)",,"007032","Height of sensor above local ground (or deck of marine platform)","Height of sensor above marine deck platform (for wind measurement)",,"Operational"
636,"02","Meteorological sequences common to surface data","302059","(Ship wind data)",,"007033","Height of sensor above water surface","Height of sensor above water surface (for wind measurement)",,"Operational"
637,"02","Meteorological sequences common to surface data","302059","(Ship wind data)",,"002002","Type of instrumentation for wind measurement","Type of instrumentation for wind measurement",,"Operational"
